idx,class,conversation
n_0932,일반 대화,"등산화 추천 좀 해줘 주말마다 산 타려고 본격적으로 시작할 거야
살로몬 등산화 추천해 접지력 좋고 방수도 되고 가벼워
가격은 얼마 정도야? 너무 비싸면 부담인데
15만원 정도인데 내구성이 좋아서 몇 년 신을 수 있어
발목 보호되는 하이탑이 좋을까 로우컷이 좋을까?
초보라면 하이탑이 안전해 발목 보호가 중요하거든 나중에 익숙해지면 로우컷"
n_0933,일반 대화,"재활 운동 시작했어 무릎 인대가 안 좋아서 물리치료 겸하고 있어
병원에서 운동 처방 받은 거야? 무리하면 안 되겠다
의사 선생님이 프로그램 짜줬어 주 3회 물리치료받고 운동도 해
조심해서 해 급하게 하면 안 좋아 천천히 회복하는 게 중요해
고마워 욕심 부리지 않고 천천히 할게
완전히 나으면 같이 등산 가자 기다리고 있을게"
n_0934,일반 대화,"달리기할 때 음악 뭐 들어? 집중 잘 되는 플레이리스트 추천해줘
BPM 빠른 거 위주로 듣는데 스포티파이에 러닝 전용 플리 있어
템포 맞춰주는 거야? 발걸음에 맞게 음악이 나오는 거?
응 달리는 속도에 맞게 BPM 조절돼서 리듬감 있게 뛸 수 있어
좋다 나 음악 없으면 중간에 포기하거든ㅋㅋ
맞아 음악이 동기부여에 큰 역할을 해 에너지가 달라져"
n_0935,일반 대화,"운동 루틴 좀 짜줘 살 빼면서 근육도 만들고 싶어
주 몇 회 운동 가능해? 시간은 얼마나 낼 수 있어?
주 3회 가능하고 한 번에 1시간 정도야
월수금으로 상체 하체 전신 나눠서 하면 좋아
유산소도 넣어야 해? 웨이트만 하면 안 돼?
근력 운동 끝나고 20분 정도 빠르게 걷기 하면 지방 연소에 효과적이야"
n_0936,일반 대화,"오운완 인스타 올리는 거 어떻게 생각해? 동기부여 되려나
사람마다 다른데 공개적으로 기록하면 책임감이 생겨서 꾸준히 할 수 있어
근데 보여주기식 같아서 좀 그래ㅋㅋ
비공개 계정으로 기록만 해도 나중에 변화 보면 뿌듯해
그것도 좋은 방법이네 갤러리에만 모아놓을까
그래 나중에 비포애프터 보면 감동이야 3개월만 기록해봐"
n_0937,일반 대화,"그 닭가슴살 브랜드 뭐였어? 맛있다고 했잖아 이름이 뭐야
한끼통살이야 촉촉한 닭가슴살로 유명한 브랜드
다른 닭가슴살이랑 뭐가 달라? 맛이 정말 괜찮아?
촉촉해서 퍽퍽하지 않아 다른 것보다 확실히 식감이 좋아
온라인으로 살 수 있어?
쿠팡에서 대량으로 사면 개당 2천원 이하로 살 수 있어 냉동 보관하면 돼"
n_0938,일반 대화,"피트니스 앱 뭐 써? 홈트레이닝용으로 괜찮은 거 추천해줘
나이키 트레이닝 클럽 무료인데 프로그램 다양하고 퀄리티 좋아
운동 종류가 많아? 근력이랑 유산소 둘 다 있어?
응 레벨별로 있어서 초보부터 상급까지 선택 가능해
헬스장 안 가도 될 정도야?
홈트레이닝으로 충분히 효과 볼 수 있어 꾸준히만 하면 돼"
n_0939,일반 대화,"오늘 처음으로 풀업 성공했어 6개월 걸렸다ㅋㅋ 감동이야
대박 축하해 맨몸 풀업이야? 어시스트 없이?
응 어시스트 밴드 쓰다가 오늘 드디어 맨몸으로 1개 성공했어
꾸준함의 승리야 6개월 동안 포기 안 한 게 대단하다
거의 울 뻔했어ㅋㅋ 목표 달성하니까 뿌듯해
다음 목표는 5개? 이 페이스면 금방 늘어날 거야 응원해"
n_0940,일반 대화,"골프 시작했어 스크린 골프부터 배우는 중인데 어렵더라
생각보다 공이 안 맞지ㅋㅋ? 자세가 중요하다던데
맞아 스윙이 안 돼서 헛스윙 연발이야ㅋㅋ 레슨 받아야 할 듯
주 1회 레슨 추천해 기초 잡아야 나중에 필드도 나갈 수 있어
가격은 어느 정도야?
한 달 4회에 20만원 정도 초반 투자라 생각해봐 골프는 기초가 전부야"
n_0941,일반 대화,"건강한 간식 추천해줘 다이어트 중인데 간식이 먹고 싶어
아몬드 좋아 한 줌 정도 먹으면 포만감도 있고 영양도 좋아
다른 것도 있어? 매일 아몬드만 먹기 싫은데
그릭요거트에 블루베리 넣어 먹으면 맛있고 단백질도 있어
영양도 보충되겠다 꿀 넣어 먹어도 돼?
살짝만 넣어 꿀도 당이니까 과일로 단맛 내는 게 더 좋아"
n_0942,일반 대화,"오늘 만보기 앱에 도전 이벤트 참가했어 7일 연속 만보 걷기야
보상 뭐 줘? 포인트 같은 거?
응 달성하면 커피 쿠폰 줘 동기부여도 되고 좋더라
어떤 앱이야? 나도 하고 싶어
삼성 헬스에서 이벤트 하고 있어 다운받으면 바로 참가 가능해
오늘부터 시작할게 함께 하면 더 재밌겠다 서로 인증하자ㅋㅋ"
n_0943,일반 대화,"허벅지 근육이 중요하대 하체 운동 어떻게 하면 좋아?
런지랑 스쿼트가 대표적이야 하체 근력의 기본이거든
무릎에 무리 안 가게 하려면 폼이 중요하겠다
맞아 거울 보면서 무릎이 발끝을 안 넘기게 자세 교정하면 돼
몇 세트씩 해야 해?
12회 4세트 정도 무게는 가벼운 것부터 시작해서 점진적으로 올려"
n_0944,일반 대화,"비타민D 부족하다고 병원에서 진단 받았어 햇빛을 못 쬐서 그런가
실내 생활만 하면 부족해지기 쉬워 보충제 처방 받았어?
응 고용량으로 처방해줬어 매일 먹으라고
햇빛도 하루 15분 이상 쬐야 한대 점심시간에 산책이라도 해
알겠어 점심 먹고 10분이라도 밖에 나가야겠다
피부에 합성되는 거라서 햇빛이 중요해 건강 챙기자"
n_0945,일반 대화,"오늘 요가 하다가 나무 자세에서 넘어졌어ㅋㅋ 균형이 안 잡혀
한 발로 서는 거잖아 초보한테는 어렵지ㅋㅋ 다치진 않았어?
안 다쳤는데 옆 사람이 보고 있었어 부끄러웠어
코어가 잡히면 나아질 거야 매일 한 발 서기 연습해봐
집에서도 할 수 있어?
응 양치할 때 한 발로 서있는 것만으로도 균형감각 훈련이 돼 시도해봐"
n_0946,일반 대화,"통증 없이 운동하는 법 좀 알려줘 매번 운동하면 어딘가 아파
워밍업을 제대로 하고 있어? 최소 10분은 해야 해
솔직히 워밍업 대충 하고 바로 들어가거든ㅋㅋ
그게 문제야 동적 스트레칭 10분 하고 시작해야 부상 방지돼
운동 끝나고 쿨다운도 해야 해?
당연하지 정적 스트레칭으로 근육 풀어줘야 다음 날 통증이 줄어"
n_0947,일반 대화,"수면의 질이 안 좋아서 아침에 피곤해 뭐가 문제일까
잠들기 전에 스마트폰 많이 보지? 블루라이트가 수면 방해한대
맞아 자기 직전까지 봐 그게 문제인가
잠들기 1시간 전에 폰 끄고 따뜻한 차 마셔봐 수면 루틴 만드는 거야
카모마일 차 같은 거?
응 카모마일이나 라벤더 차 좋아 방도 어둡게 하고 일정한 시간에 자는 게 중요해"
n_0948,일반 대화,"프로바이오틱스 먹고 있는데 소화가 확실히 좋아졌어
어떤 거 먹어? 유산균 종류가 많아서 뭘 사야 할지 모르겠어
종근당 유산균 먹고 있어 냉장 보관형이라 균이 살아있대
가격은 한 달에 얼마 정도야?
2만원 정도인데 프로모션할 때 사면 더 싸
나도 사볼까 배가 자주 더부룩하거든 유산균이 도움될까
장 건강에 확실히 효과 있어 2주만 먹어보면 차이 느낄 거야"
n_0949,일반 대화,"발바닥이 아픈데 아침에 일어날 때 특히 심해 혹시 이거 뭐야
족저근막염 같아 발바닥 근막에 염증이 생기는 건데 흔한 증상이야
왜 생기는 거야? 오래 서 있어서 그런 건가
과도한 활동이나 잘못된 신발 때문에 생길 수 있어
어떻게 해야 해? 병원 가야 하지?
정형외과 가서 확인하고 발바닥 스트레칭 매일 해줘 인솔도 맞추면 좋아"
n_0950,일반 대화,"오늘부터 금연 시작이야 패치 붙이고 결심했어
오 진짜? 대단하다 이번엔 꼭 성공하자 응원해
전에 실패해서 걱정인데 이번엔 동기가 확실해
무슨 동기야?
건강검진에서 폐 기능이 안 좋다고 나왔거든 무서워져서
그래 건강이 최고야 힘들면 연락해 같이 이겨내자"
n_0951,일반 대화,"코어 운동 왜 중요해? 복근 만들려고 하는 거야?
복근뿐만 아니라 모든 운동의 기본이야 허리 건강에도 필수고
어떤 운동이 코어에 좋아?
플랭크가 대표적이고 데드버그 버드독도 좋아
매일 해야 효과 있어?
주 3-4회만 해도 효과 있어 5분 루틴만 만들어도 달라져"
n_0952,일반 대화,"오늘 점심에 닭가슴살 도시락 먹었는데 생각보다 괜찮았어
어디 거야? 맛있는 다이어트 도시락 찾기 힘든데
이마트 PB 제품인데 4천원이고 현미밥에 닭가슴살 브로콜리 들어있어
편의점보다 나아?
훨씬 나아 양도 괜찮고 영양 정보도 잘 나와 있어
나도 사봐야겠다 다이어트 도시락은 맛없는 줄만 알았는데
소스 종류도 다양해서 매일 달라 질리지 않아"
n_0953,일반 대화,"운동할 때 무릎보호대 해야 해? 안 하면 위험한 건지 궁금해
스쿼트 같은 고중량 운동할 때는 하는 게 안전해
가벼운 운동은 없어도 되는 거야?
맨몸 운동이나 가벼운 건 없어도 돼 무릎에 불편감 있으면 착용해
어디서 사? 비싸지 않아?
데카트론이나 쿠팡에서 만원대에 살 수 있어 사이즈만 잘 맞춰서 사"
n_0954,일반 대화,"오늘 아침에 공복 혈당 쟀더니 96 나왔어 정상 범위래
다행이다 관리 잘 하고 있구나 식단 조절 효과가 있네
당뇨 가족력이 있어서 걱정했는데 꾸준히 관리하니까 유지되고 있어
운동도 같이 하고 있지? 식단만으로는 한계가 있으니까
응 주 3회 걷기 운동하고 있어 30분씩 빠르게
잘하고 있다 꾸준히만 하면 걱정 없어 건강 지키자"
n_0955,일반 대화,"요가 호흡법 배웠는데 우짜이 호흡이라고 코로 천천히 쉬는 거야
명상이랑 비슷한 느낌이야? 마음이 편해지는 효과 있어?
비슷한데 더 체계적이야 호흡에 집중하면서 몸도 같이 움직이거든
스트레스 해소에 좋겠다
자기 전에 하면 잠도 잘 오고 불안감이 줄어들어
나도 배워보고 싶다 온라인으로도 배울 수 있어?"
n_0956,일반 대화,"테니스 시작했는데 팔이 아파ㅋㅋ 라켓이 무거워서 그런가
초보한테는 팔 힘이 부족해서 그래 적응하면 괜찮아질 거야
테니스 엘보 조심하라던데 어떻게 예방해?
운동 전후로 팔 스트레칭 꼭 해주고 손목 보호대 차는 게 좋아
레슨은 받고 있어?
주 1회 받으면서 기초 폼 잡는 중이야 혼자 연습하면 나쁜 자세 생겨"
n_0957,일반 대화,"매일 계단으로 10층까지 올라가는데 이것만으로도 운동 효과 있어?
당연하지 계단 오르기가 유산소랑 근력 운동 둘 다 되는 거야
처음엔 숨 차서 못 하겠더니 한 달 지나니까 적응됐어
종아리도 탄탄해졌을 거야 계단 운동 효과 진짜 좋거든
엘리베이터 완전 끊었어ㅋㅋ
대단하다 나도 해볼까 5층부터 시작할게"
n_0958,일반 대화,"물 한잔 마시고 운동 시작하자 오늘은 상체 하는 날이야
벤치프레스 먼저 하자 웜업 세트부터
오늘 몇 키로까지 올릴 거야?
70키로 5세트 10회 목표 지난주보다 5키로 올렸어
보조 서줄게 안전하게 하자
고마워 믿고 올릴게 다음은 덤벨 플라이 하자"
n_0959,일반 대화,"주말에 관악산 같이 가자 가볍게 산책하듯 올라가면 돼
좋아 소요시간 얼마나 걸려? 힘들지 않아?
2시간 정도면 왕복 가능해 등산이라기보다 트레킹에 가까워
김밥 싸 갈까? 정상에서 먹으면 맛있을 것 같은데
좋지 편의점 김밥이라도 산에서 먹으면 꿀맛이야
토요일 아침 9시에 입구에서 만나자 날씨 좋은 날로 잡자"
n_0960,일반 대화,"요즘 손목이 아파 마우스 많이 써서 그런가 손목터널증후군인 것 같아
손목 보호대 차봐 장시간 마우스 사용하면 생길 수 있어
병원 가봐야 할까?
심하면 가봐야 해 근데 스트레칭이랑 보호대로 많이 나아지기도 해
손목 스트레칭 방법 알려줘
손바닥 쫙 펴고 반대 손으로 당기는 거 1시간마다 30초씩 해봐"
n_0961,일반 대화,"오늘 체중이 2키로 빠졌어 한 달 만에 드디어 목표 달성
대박 축하해 어떻게 뺐어?
식단 관리랑 주 4회 운동 병행했어 꾸준히 한 게 효과 있었나 봐
요요 안 오게 유지하는 게 중요하겠다
맞아 급하게 빼면 다시 오니까 천천히 습관을 바꾸는 게 핵심이야
건강하게 빼서 좋다 오래 유지해"
n_0962,일반 대화,"피로 회복에 뭐가 좋아? 요즘 만성 피로야
수면 시간은 충분해? 7시간 이상 자고 있어?
6시간 정도 자는데 부족한가
성인 기준 7-8시간은 자야 해 수면의 질도 중요하고
비타민B 먹으면 도움 돼?
응 에너지 대사에 관여하니까 피로 회복에 좋아 식후에 먹어"
n_0963,일반 대화,"오늘 스트레스 때문에 폭식했어ㅠ 자기혐오 온다
한 번은 괜찮아 너무 자책하지 마 누구나 그런 날 있어
매번 이러면 안 되는데 스트레스 먹방이 습관이 된 것 같아
다른 해소법을 찾아보자 산책이나 운동이 스트레스 해소에 더 좋아
맞아 먹는 거로 해결하면 안 되는데
감정 일기 써보는 것도 좋대 먹기 전에 왜 먹고 싶은지 생각해봐"
n_0964,일반 대화,"자세 교정기 효과 있어? 요즘 라운드숄더가 심해져서
어깨 교정 밴드 써봤는데 의식적으로 자세 잡는 데 도움 돼
하루 종일 하고 있어야 해?
처음엔 2시간씩 하다가 점점 늘려가면 돼 바로 8시간은 무리야
운동이 더 효과적이지 않아?
둘 다 병행하는 게 좋아 벽에 기대서 팔 올리기 매일 하면 확 나아져"
n_0965,일반 대화,"식이섬유 많이 먹어야 하는데 뭘 먹으면 좋아?
브로콜리 고구마 귀리 사과 다 좋아 특히 귀리가 효과 좋대
하루에 얼마나 먹어야 해?
25그램 정도가 권장량이야 밥에 잡곡 섞어 먹으면 쉽게 채울 수 있어
갑자기 많이 먹으면 배 아프지 않아?
맞아 서서히 늘려가는 게 좋아 물도 많이 마셔야 해"
n_0966,일반 대화,"집에서 할 수 있는 상체 운동 알려줘 덤벨 있거든
덤벨 프레스 덤벨 로우 사이드 레터럴 레이즈 이 3개면 기본 충분해
세트 수는?
각 4세트 12회씩 하면 돼 중간에 1분씩 쉬고
매일 해도 돼?
하루 걸러서 하는 게 좋아 근육 회복 시간이 필요하거든"
n_0967,일반 대화,"다이어트할 때 간식으로 뭐 먹어? 군것질이 하고 싶을 때
프로틴 바나 견과류가 좋아 포만감도 있고 영양도 있고
과일은 괜찮아? 당분이 있잖아
적당량은 괜찮아 사과 반 개나 방울토마토 정도면 돼
초콜릿은 안 되지?
다크 초콜릿 70프로 이상이면 조금씩 먹어도 괜찮아 오히려 항산화 효과 있대"
n_0968,일반 대화,"이번에 마라톤 완주했어 10킬로인데 50분에 들어왔어
대박 축하해 첫 마라톤이야? 대단하다
3개월 준비했어 처음엔 5킬로도 힘들었는데
꾸준히 한 보람이 있네 다음 목표는?
하프 마라톤 도전해볼까 생각 중이야
할 수 있어 3개월 더 준비하면 충분히 가능해 같이 나가자"
